202600160,فاتورة مبيعات سعر التوزيع,2026-01-11,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,96,0,0.95,0.49,
202600163,فاتورة مبيعات سعر التوزيع,2026-01-11,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,95,0,0.95,0.49,
202600164,فاتورة مبيعات سعر التوزيع,2026-01-11,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,94,0,0.95,0.49,
202600169,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,93,0,0.95,0.49,
202600170,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,2,91,0,0.95,0.49,
202600173,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,90,0,0.95,0.49,
202600174,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,89,0,0.95,0.49,
202600175,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,2,87,0,0.95,0.49,
202600176,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,86,0,0.95,0.49,
202600177,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,85,0,0.95,0.49,
202600178,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,2,83,0,0.95,0.49,
202600180,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,82,0,0.95,0.49,
202600181,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,81,0,0.95,0.49,
202600182,فاتورة مبيعات سعر التوزيع,2026-01-12,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,80,0,0.95,0.49,
202600186,فاتورة مبيعات سعر التوزيع,2026-01-13,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,79,0,0.95,0.49,
202600188,فاتورة مبيعات سعر التوزيع,2026-01-13,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,78,0,0.95,0.49,
202600192,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,77,0,0.95,0.49,
202600193,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,76,0,0.95,0.49,
202600194,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,2,74,0,0.95,0.49,
202600196,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,73,0,0.95,0.49,
202600199,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,72,0,0.95,0.49,
202600200,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,71,0,0.95,0.49,
202600202,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,70,0,0.95,0.49,
202600203,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,69,0,0.95,0.49,
202600205,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,68,0,0.95,0.49,
202600206,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,67,0,0.95,0.49,
202600208,فاتورة مبيعات سعر التوزيع,2026-01-14,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,66,0,0.95,0.49,
202600210,فاتورة مبيعات سعر التوزيع,2026-01-15,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,65,0,0.95,0.49,
202600211,فاتورة مبيعات سعر التوزيع,2026-01-15,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,64,0,0.95,0.49,
202600213,فاتورة مبيعات سعر التوزيع,2026-01-15,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,63,0,0.95,0.49,
202600219,فاتورة مبيعات سعر التوزيع,2026-01-16,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,62,0,0.95,0.49,
202600222,فاتورة مبيعات سعر التوزيع,2026-01-16,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,61,0,0.95,0.49,
202600223,فاتورة مبيعات سعر التوزيع,2026-01-16,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,60,0,0.95,0.49,
202600224,فاتورة مبيعات سعر التوزيع,2026-01-16,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,59,0,0.95,0.49,
202600226,فاتورة مبيعات سعر التوزيع,2026-01-16,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,58,0,0.95,0.49,
202600227,فاتورة مبيعات سعر التوزيع,2026-01-16,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,57,0,0.95,0.49,
202600228,فاتورة مبيعات سعر التوزيع,2026-01-16,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,56,0,0.95,0.49,
202600230,فاتورة مبيعات سعر التوزيع,2026-01-17,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,55,0,0.95,0.49,
202600233,فاتورة مبيعات سعر التوزيع,2026-01-17,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,54,0,0.95,0.49,
202600234,فاتورة مبيعات سعر التوزيع,2026-01-17,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,53,0,0.95,0.49,
202600236,فاتورة مبيعات سعر التوزيع,2026-01-17,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,52,0,0.95,0.49,
202600237,فاتورة مبيعات سعر التوزيع,2026-01-17,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,51,0,0.95,0.49,
202600238,فاتورة مبيعات سعر التوزيع,2026-01-17,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,50,0,0.95,0.49,
202600239,فاتورة مبيعات سعر التوزيع,2026-01-17,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,49,0,0.95,0.49,
202600240,فاتورة مبيعات سعر التوزيع,2026-01-17,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,48,0,0.95,0.49,
202600241,فاتورة مبيعات سعر التوزيع,2026-01-17,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,47,0,0.95,0.49,
202600242,فاتورة مبيعات سعر التوزيع,2026-01-18,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,2,45,0,0.95,0.49,
202600243,فاتورة مبيعات سعر التوزيع,2026-01-18,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,44,0,0.95,0.49,
202600244,فاتورة مبيعات سعر التوزيع,2026-01-18,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,43,0,0.95,0.49,
202600245,فاتورة مبيعات سعر التوزيع,2026-01-18,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,42,0,0.95,0.49,
202600248,فاتورة مبيعات سعر التوزيع,2026-01-18,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,41,0,0.95,0.49,
202600249,فاتورة مبيعات سعر التوزيع,2026-01-18,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,40,0,0.95,0.49,
202600250,فاتورة مبيعات سعر التوزيع,2026-01-18,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,39,0,0.95,0.49,
202600251,فاتورة مبيعات سعر التوزيع,2026-01-18,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,38,0,0.95,0.49,
202600253,فاتورة مبيعات سعر التوزيع,2026-01-19,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,37,0,0.95,0.49,
202600254,فاتورة مبيعات سعر التوزيع,2026-01-19,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,36,0,0.95,0.49,
202600257,فاتورة مبيعات سعر التوزيع,2026-01-19,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,35,0,0.95,0.49,
202600259,فاتورة مبيعات سعر التوزيع,2026-01-19,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,34,0,0.95,0.49,
202600261,فاتورة مبيعات سعر التوزيع,2026-01-20,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,33,0,0.95,0.49,
202600262,فاتورة مبيعات سعر التوزيع,2026-01-20,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,32,0,0.95,0.49,
202600264,فاتورة مبيعات سعر التوزيع,2026-01-20,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,31,0,0.95,0.49,
202600266,فاتورة مبيعات سعر التوزيع,2026-01-20,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,30,0,0.95,0.49,
202600267,فاتورة مبيعات سعر التوزيع,2026-01-20,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,29,0,0.95,0.49,
202600269,فاتورة مبيعات سعر التوزيع,2026-01-20,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,28,0,0.95,0.49,
202600270,فاتورة مبيعات سعر التوزيع,2026-01-20,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,27,0,0.95,0.49,
202600271,فاتورة مبيعات سعر التوزيع,2026-01-20,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,26,0,0.95,0.49,
202600272,فاتورة مبيعات سعر التوزيع,2026-01-20,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,25,0,0.95,0.49,
202600276,فاتورة مبيعات سعر التوزيع,2026-01-21,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,24,0,0.95,0.49,
202600277,فاتورة مبيعات سعر التوزيع,2026-01-21,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,23,0,0.95,0.49,
202600283,فاتورة مبيعات سعر التوزيع,2026-01-21,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,22,0,0.95,0.49,
202600286,فاتورة مبيعات سعر التوزيع,2026-01-22,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,21,0,0.95,0.49,
202600288,فاتورة مبيعات سعر التوزيع,2026-01-22,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,20,0,0.95,0.49,
202600290,فاتورة مبيعات سعر التوزيع,2026-01-22,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,19,0,0.95,0.49,
202600291,فاتورة مبيعات سعر التوزيع,2026-01-22,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,18,0,0.95,0.49,
202600292,فاتورة مبيعات سعر التوزيع,2026-01-22,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,2,16,0,0.95,0.49,
202600294,فاتورة مبيعات سعر التوزيع,2026-01-22,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,15,0,0.95,0.49,
202600295,فاتورة مبيعات سعر التوزيع,2026-01-22,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,14,0,0.95,0.49,
202600002,فاتورة تسوية موجبة,2026-01-23,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,1,0,15,0.49,0,0.49,تسوية جردية 1/23/2026
202600296,فاتورة مبيعات سعر التوزيع,2026-01-23,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,14,0,0.95,0.49,
202600297,فاتورة مبيعات سعر التوزيع,2026-01-23,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,13,0,0.95,0.49,
202600299,فاتورة مبيعات سعر التوزيع,2026-01-23,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,12,0,0.95,0.49,
202600300,فاتورة مبيعات سعر التوزيع,2026-01-23,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,11,0,0.95,0.49,
202600302,فاتورة مبيعات سعر التوزيع,2026-01-24,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,10,0,0.95,0.49,
202600306,فاتورة مبيعات سعر التوزيع,2026-01-25,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,9,0,0.95,0.49,
202600307,فاتورة مبيعات سعر التوزيع,2026-01-25,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,2,7,0,0.95,0.49,
202600308,فاتورة مبيعات سعر التوزيع,2026-01-25,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,2,5,0,0.95,0.49,
202600309,فاتورة مبيعات سعر التوزيع,2026-01-25,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,4,0,0.95,0.49,
202600310,فاتورة مبيعات سعر التوزيع,2026-01-25,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,3,0,0.95,0.49,
202600311,فاتورة مبيعات سعر التوزيع,2026-01-25,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,2,0,0.95,0.49,
202600312,فاتورة مبيعات سعر التوزيع,2026-01-25,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,1,0,0.95,0.49,
202600315,فاتورة مبيعات سعر التوزيع,2026-01-25,Matajer AlJuraina BR,مستودع متاجر الجرينة,CB0001,0,1,0,0,0.95,0.49,
1,فاتورة بضاعة أول المدة,2026-01-01,Fujera BR,مستودع الفجيرة,CB0001,57,0,57,0.45,0,0.45,بضاعة أول المدة مولدة من عملية التدوير 01/01/2026
202600152,فاتورة مبيعات سعر المبيع,2026-01-07,Fujera BR,مستودع الفجيرة,CB0001,0,1,56,0,0.95,0.45,
202600351,فاتورة مبيعات سعر المبيع,2026-01-19,Fujera BR,مستودع الفجيرة,CB0001,0,1,55,0,0.95,0.45,
202600485,فاتورة مبيعات سعر المبيع,2026-01-28,Fujera BR,مستودع الفجيرة,CB0001,0,1,54,0,0.95,0.45,
202600048,فاتورة الإخراج,2026-02-10,Fujera BR,مستودع الفجيرة,CB0001,0,54,0,0,0.45,0.45,Dubai Mall              1  Plastic
1,فاتورة بضاعة أول المدة,2026-01-01,Dibba Al fujairah,مستودع دبا الفجيره,CB0001,28,0,28,0.47,0,0.47,بضاعة أول المدة مولدة من عملية التدوير 01/01/2026
202600331,فاتورة مبيعات سعر المبيع,2026-01-08,Dibba Al fujairah,مستودع دبا الفجيره,CB0001,0,1,27,0,0.95,0.47,
202600984,فاتورة مبيعات سعر المبيع,2026-01-29,Dibba Al fujairah,مستودع دبا الفجيره,CB0001,0,3,24,0,0.95,0.47,
202600094,فاتورة الإخراج,2026-02-11,Dibba Al fujairah,مستودع دبا الفجيره,CB0001,0,24,0,0,0.47,0.47,dubai 1 kess
202600524,ادخال مواد الى مستودع أحذية و شنط,2026-02-12,Store BR,مستودع الاصلاحات,CB0001,5,0,5,0.46,0,0.46,خربان تم الإرسال إلى المستودع
202601160,اخراج مواد من مستودع أحذية,2026-02-19,Store BR,مستودع الاصلاحات,CB0001,0,5,0,0,0.46,0.46,بضاعة تالفة غير قابلة للإصلاح
202601059,ادخال مواد الى مستودع أحذية و شنط,2026-04-09,Store BR,مستودع الاصلاحات,CB0001,6,0,6,0.48,0,0.48,خربان تم الارسال الى المستودع
202602197,اخراج مواد من مستودع أحذية,2026-04-14,Store BR,مستودع الاصلاحات,CB0001,0,6,0,0,0.48,0.48,بضاعة تالفة غير قابلة للإصلاح
202600196,فاتورة الإدخال,2026-02-10,Dubai Mall BR,مستودع دبي مول,CB0001,54,0,54,0.45,0,0.45,Dubai Mall              1  Plastic
202600195,فاتورة الإدخال,2026-02-11,Dubai Mall BR,مستودع دبي مول,CB0001,24,0,78,0.47,0,0.46,dubai 1 kess
202602026,فاتورة مبيعات سعر الجمله,2026-02-15,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,77,0,0.95,0.46,تم تعديل رقم الفيزا
202602028,فاتورة مبيعات سعر الجمله,2026-02-15,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,76,0,0.95,0.46,
202602030,فاتورة مبيعات سعر الجمله,2026-02-15,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,75,0,0.95,0.46,
202602031,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,74,0,0.95,0.46,
202602032,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,73,0,0.95,0.46,
202602033,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,72,0,0.95,0.46,
202602034,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,71,0,0.95,0.46,
202602035,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,2,69,0,0.95,0.46,
202602036,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,68,0,0.95,0.46,
202602037,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,67,0,0.95,0.46,
202602039,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,66,0,0.95,0.46,
202602040,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,65,0,0.95,0.46,
202602042,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,64,0,0.95,0.46,
202602044,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,63,0,0.95,0.46,
202602045,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,62,0,0.95,0.46,
202602046,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,61,0,0.95,0.46,
202602051,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,60,0,0.95,0.46,
202602054,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,59,0,0.95,0.46,
202602055,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,58,0,0.95,0.46,
202602056,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,4,54,0,0.95,0.46,0502432121 MADAM NOOR
202602058,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,53,0,0.95,0.46,
202602059,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,52,0,0.95,0.46,
202602060,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,51,0,0.95,0.46,
202602061,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,50,0,0.95,0.46,
202602062,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,49,0,0.95,0.46,
202602063,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,48,0,0.95,0.46,
202602064,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,47,0,0.95,0.46,
202602065,فاتورة مبيعات سعر الجمله,2026-02-16,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,46,0,0.95,0.46,
202602066,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,45,0,0.95,0.46,
202602068,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,44,0,0.95,0.46,
202602070,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,43,0,0.95,0.46,
202602072,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,42,0,0.95,0.46,
202602073,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,41,0,0.95,0.46,
202602074,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,40,0,0.95,0.46,
202602075,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,39,0,0.95,0.46,
202602077,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,38,0,0.95,0.46,
202602078,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,37,0,0.95,0.46,
202602079,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,36,0,0.95,0.46,
202602080,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,35,0,0.95,0.46,
202602081,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,34,0,0.95,0.46,
202602083,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,33,0,0.95,0.46,
202602085,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,1,32,0,0.95,0.46,
202602087,فاتورة مبيعات سعر الجمله,2026-02-17,Dubai Mall BR,مستودع دبي مول,CB0001,0,2,30,0,0.95,0.46,
